Frame,TailAngle,Condition,Fish ID,Trial,Percentage
20,0.386715396,MED,MED10,5,0.099502488
21,0.441638356,MED,MED10,5,0.104477612
22,0.462071817,MED,MED10,5,0.109452736
23,0.473507513,MED,MED10,5,0.114427861
24,0.4872833,MED,MED10,5,0.119402985
25,0.505101855,MED,MED10,5,0.124378109
26,0.526040583,MED,MED10,5,0.129353234
27,0.528597138,MED,MED10,5,0.134328358
28,0.553086665,MED,MED10,5,0.139303483
29,0.561506903,MED,MED10,5,0.144278607
30,0.572898718,MED,MED10,5,0.149253731
31,0.602594748,MED,MED10,5,0.154228856
32,0.614961814,MED,MED10,5,0.15920398
33,0.627267141,MED,MED10,5,0.164179104
34,0.662585615,MED,MED10,5,0.169154229
35,0.707398255,MED,MED10,5,0.174129353
36,0.729398372,MED,MED10,5,0.179104478
37,0.722431914,MED,MED10,5,0.184079602
38,0.725154093,MED,MED10,5,0.189054726
39,0.775925195,MED,MED10,5,0.194029851
41,0.867328758,MED,MED10,5,0.2039801
42,0.793960737,MED,MED10,5,0.208955224
43,0.853239348,MED,MED10,5,0.213930348
44,0.890869453,MED,MED10,5,0.218905473
45,0.706052027,MED,MED10,5,0.223880597
46,0.766825596,MED,MED10,5,0.228855721
47,0.942523134,MED,MED10,5,0.233830846
48,0.831353315,MED,MED10,5,0.23880597
49,0.892094586,MED,MED10,5,0.243781095
50,0.967102983,MED,MED10,5,0.248756219
51,0.874804692,MED,MED10,5,0.253731343
52,0.944427774,MED,MED10,5,0.258706468
53,0.962743066,MED,MED10,5,0.263681592
54,0.956641258,MED,MED10,5,0.268656716
55,1.007708354,MED,MED10,5,0.273631841
56,1.041294691,MED,MED10,5,0.278606965
57,0.978925246,MED,MED10,5,0.28358209
58,1.072898551,MED,MED10,5,0.288557214
59,1.054532515,MED,MED10,5,0.293532338
60,1.096950743,MED,MED10,5,0.298507463
61,1.079489153,MED,MED10,5,0.303482587
62,1.12133249,MED,MED10,5,0.308457711
63,1.123689166,MED,MED10,5,0.313432836
64,1.152630298,MED,MED10,5,0.31840796
65,1.147479994,MED,MED10,5,0.323383085
66,1.154278574,MED,MED10,5,0.328358209
67,1.155659842,MED,MED10,5,0.333333333
68,1.163541033,MED,MED10,5,0.338308458
69,1.155374441,MED,MED10,5,0.343283582
70,1.156806101,MED,MED10,5,0.348258706
71,1.19202395,MED,MED10,5,0.353233831
72,1.219012584,MED,MED10,5,0.358208955
73,1.191902341,MED,MED10,5,0.36318408
74,1.207419673,MED,MED10,5,0.368159204
75,1.210208679,MED,MED10,5,0.373134328
76,1.207609956,MED,MED10,5,0.378109453
77,1.209701721,MED,MED10,5,0.383084577
78,1.234112937,MED,MED10,5,0.388059701
79,1.233817625,MED,MED10,5,0.393034826
80,1.214983132,MED,MED10,5,0.39800995
81,1.234121879,MED,MED10,5,0.402985075
82,1.236054824,MED,MED10,5,0.407960199
83,1.233018452,MED,MED10,5,0.412935323
84,1.230000943,MED,MED10,5,0.417910448
85,1.231835648,MED,MED10,5,0.422885572
86,1.230274039,MED,MED10,5,0.427860697
87,1.24280424,MED,MED10,5,0.432835821
88,1.239336272,MED,MED10,5,0.437810945
89,1.27013371,MED,MED10,5,0.44278607
90,1.232899649,MED,MED10,5,0.447761194
91,1.230491947,MED,MED10,5,0.452736318
92,1.228539967,MED,MED10,5,0.457711443
93,1.241055368,MED,MED10,5,0.462686567
94,1.235474312,MED,MED10,5,0.467661692
95,1.234693726,MED,MED10,5,0.472636816
96,1.261459619,MED,MED10,5,0.47761194
97,1.258003303,MED,MED10,5,0.482587065
98,1.237187615,MED,MED10,5,0.487562189
99,1.248320399,MED,MED10,5,0.492537313
100,1.257288751,MED,MED10,5,0.497512438
101,1.234353966,MED,MED10,5,0.502487562
102,1.224035907,MED,MED10,5,0.507462687
103,1.221197013,MED,MED10,5,0.512437811
104,1.216555307,MED,MED10,5,0.517412935
105,1.194590173,MED,MED10,5,0.52238806
106,1.219345229,MED,MED10,5,0.527363184
107,1.239081224,MED,MED10,5,0.532338308
108,1.202895169,MED,MED10,5,0.537313433
109,1.197885569,MED,MED10,5,0.542288557
110,1.206833646,MED,MED10,5,0.547263682
111,1.195353857,MED,MED10,5,0.552238806
112,1.201304226,MED,MED10,5,0.55721393
113,1.182904349,MED,MED10,5,0.562189055
114,1.189070525,MED,MED10,5,0.567164179
115,1.179297489,MED,MED10,5,0.572139303
116,1.163344246,MED,MED10,5,0.577114428
117,1.154908944,MED,MED10,5,0.582089552
118,1.190574699,MED,MED10,5,0.587064677
119,1.169126391,MED,MED10,5,0.592039801
120,1.15446609,MED,MED10,5,0.597014925
121,1.190120605,MED,MED10,5,0.60199005
122,1.184877999,MED,MED10,5,0.606965174
123,1.178040085,MED,MED10,5,0.611940299
124,1.174798627,MED,MED10,5,0.616915423
125,1.184435761,MED,MED10,5,0.621890547
126,1.167940472,MED,MED10,5,0.626865672
127,1.160103923,MED,MED10,5,0.631840796
128,1.148995996,MED,MED10,5,0.63681592
129,1.189305877,MED,MED10,5,0.641791045
130,1.18400572,MED,MED10,5,0.646766169
131,1.166403358,MED,MED10,5,0.651741294
132,1.164910925,MED,MED10,5,0.656716418
133,1.16143751,MED,MED10,5,0.661691542
134,1.160356342,MED,MED10,5,0.666666667
135,1.162924954,MED,MED10,5,0.671641791
136,1.170627378,MED,MED10,5,0.676616915
137,1.16037859,MED,MED10,5,0.68159204
138,1.175162025,MED,MED10,5,0.686567164
139,1.13112836,MED,MED10,5,0.691542289
140,1.1572519,MED,MED10,5,0.696517413
141,1.1577534,MED,MED10,5,0.701492537
142,1.17026728,MED,MED10,5,0.706467662
143,1.144179784,MED,MED10,5,0.711442786
144,1.159359964,MED,MED10,5,0.71641791
145,1.143410805,MED,MED10,5,0.721393035
146,1.169036732,MED,MED10,5,0.726368159
147,1.139090848,MED,MED10,5,0.731343284
148,1.169202912,MED,MED10,5,0.736318408
149,1.15610355,MED,MED10,5,0.741293532
